check_id,check_name,source_file_url,source_code
CKV_AWS_31,Ensure all data stored in the ElastiCache Replication Group is securely encrypted at transit and has auth token,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/ElasticacheReplicationGroupEncryptionAtTransitAuthToken.py,"from __future__ import annotations

from typing import Any, List

from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck


class ElasticacheReplicationGroupEncryptionAtTransitAuthToken(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Ensure all data stored in the ElastiCache Replication Group is securely encrypted at transit and has auth token""
        id = ""CKV_AWS_31""
        supported_resources = (""AWS::ElastiCache::ReplicationGroup"",)
        categories = (CheckCategories.ENCRYPTION,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        """"""
            Looks for encryption configuration at aws_elasticache_replication_group:
            https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-elasticache-replicationgroup.html
        :param conf: aws_elasticache_replication_group configuration
        :return: <CheckResult>
        """"""
        properties = conf. get(""Properties"")
        if properties and isinstance(properties, dict):
            if ""TransitEncryptionEnabled"" in properties.keys() and (""AuthToken"" in properties.keys() or
                                                                    ""UserGroupIds"" in properties.keys()):
                if conf[""Properties""][""TransitEncryptionEnabled"
CKV_AWS_317,Ensure Elasticsearch Domain Audit Logging is enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/ElasticsearchDomainAuditLogging.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class ElasticsearchDomainAuditLogging(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure Elasticsearch Domain Audit Logging is enabled""
        id = ""CKV_AWS_317""
        supported_resources = (""AWS::Elasticsearch::Domain"", ""AWS::OpenSearchService::Domain"")
        categories = (CheckCategories.LOGGING,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/LogPublishingOptions/AUDIT_LOGS/Enabled""


check = ElasticsearchDomainAuditLogging()
"
CKV_AWS_32,Ensure ECR policy is not set to public,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/ECRPolicy.py,"from __future__ import annotations

import json
import logging
import re
from typing import Any

from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck
from checkov.common.models.consts import SLS_DEFAULT_VAR_PATTERN
from checkov.common.models.enums import CheckResult, CheckCategories


class ECRPolicy(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Ensure ECR policy is not set to public""
        id = ""CKV_AWS_32""
        supported_resources = (""AWS::ECR::Repository"",)
        categories = (CheckCategories.GENERAL_SECURITY,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        """"""
            Looks for public * policy for ecr repository:
            https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-ecr-repository.html
        :param conf: aws_ecr_repository configuration
        :return: <CheckResult>
        """"""
        self.evaluated_keys = [""Properties/RepositoryPolicyText/Statement""]
        properties = conf.get(""Properties"")
        if not properties or not isinstance(properties, dict):
            return CheckResult.PASSED
        policy_text = properties.get(""RepositoryPolicyText"")
        if not policy_text:
            return CheckResult.PASSED
        if isinstance(policy_text, str):
            try:
                policy_text = json.loads(str(policy_tex"
CKV_AWS_33,Ensure KMS key policy does not contain wildcard (*) principal,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/KMSKeyWildCardPrincipal.py,"from __future__ import annotations

from typing import Any

from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class KMSKeyWildCardPrincipal(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure KMS key policy does not contain wildcard (*) principal""
        id = ""CKV_AWS_33""
        supported_resources = (""AWS::KMS::Key"",)
        categories = (CheckCategories.ENCRYPTION,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/KeyPolicy/Statement/Principal""

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        properties = conf.get(""Properties"")
        if properties and isinstance(properties, dict):
            policy_block = properties.get(""KeyPolicy"")
            if policy_block and isinstance(policy_block, dict):
                statements = policy_block.get(""Statement"")
                if statements and isinstance(statements, list):
                    for statement in statements:
                        principal = statement.get(""Principal"")
                        if not principal:
                            continue
                        if statement.get(""Effect"") == ""Deny"":
                            continue

                        if isinstance(principal, dict) and ""AWS"" i"
CKV_AWS_34,Ensure CloudFront Distribution ViewerProtocolPolicy is set to HTTPS,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/CloudfrontDistributionEncryption.py,"from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck


class CloudfrontDistributionEncryption(BaseResourceCheck):
    def __init__(self):
        name = ""Ensure CloudFront Distribution ViewerProtocolPolicy is set to HTTPS""
        id = ""CKV_AWS_34""
        supported_resources = ['AWS::CloudFront::Distribution']
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf):
        """"""
            Looks for ViewerProtocolPolicy configuration at cloudfront distributions:
            https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-cloudfront-distribution-cachebehavior.html
            https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-cloudfront-distribution-defaultcachebehavior.html
        :param conf: cloudfront configuration
        :return: <CheckResult>
        """"""

        self.evaluated_keys = [""Properties""]
        if 'Properties' in conf.keys():
            if 'DistributionConfig' in conf['Properties'].keys():
                if 'DefaultCacheBehavior' in conf['Properties']['DistributionConfig'].keys():
                    if 'ViewerProtocolPolicy' in conf['Properties']['DistributionConfig']['DefaultCacheBehavior'].keys():
                        if conf['Properties']['Distribut"
CKV_AWS_35,Ensure CloudTrail logs are encrypted at rest using KMS CMKs,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/CloudtrailEncryption.py,"from typing import Any

from checkov.common.models.consts import ANY_VALUE
from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class CloudtrailEncryption(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure CloudTrail logs are encrypted at rest using KMS CMKs""
        id = ""CKV_AWS_35""
        supported_resources = (""AWS::CloudTrail::Trail"",)
        categories = (CheckCategories.LOGGING,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/KMSKeyId""

    def get_expected_value(self) -> Any:
        return ANY_VALUE


check = CloudtrailEncryption()
"
CKV_AWS_36,Ensure CloudTrail log file validation is enabled,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/CloudtrailLogValidation.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class CloudtrailLogValidation(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure CloudTrail log file validation is enabled""
        id = ""CKV_AWS_36""
        supported_resources = ['AWS::CloudTrail::Trail']
        categories = [CheckCategories.LOGGING]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/EnableLogFileValidation'


check = CloudtrailLogValidation()
"
CKV_AWS_360,Ensure DocumentDB has an adequate backup retention period,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/DocDBBackupRetention.py,"from checkov.common.models.enums import CheckCategories, CheckResult
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class DocDBBackupRetention(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure DocumentDB has an adequate backup retention period""
        id = ""CKV_AWS_360""
        supported_resources = (""AWS::DocDB::DBCluster"",)
        categories = (CheckCategories.BACKUP_AND_RECOVERY,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/BackupRetentionPeriod""

    def scan_resource_conf(self, conf) -> CheckResult:
        properties = conf.get(""Properties"")
        if properties:
            backup_retention_period = properties.get(""BackupRetentionPeriod"", 1)
            if backup_retention_period >= 7:
                return CheckResult.PASSED
        return CheckResult.FAILED


check = DocDBBackupRetention()
"
CKV_AWS_361,Ensure that Neptune DB cluster has automated backups enabled with adequate retention,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/NeptuneClusterBackupRetention.py,"from __future__ import annotations

from typing import Any

from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck
from checkov.common.models.enums import CheckResult, CheckCategories


class NeptuneClusterBackupRetention(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Ensure that Neptune DB cluster has automated backups enabled with adequate retention""
        id = ""CKV_AWS_361""
        supported_resources = (""AWS::Neptune::DBCluster"",)
        categories = (CheckCategories.BACKUP_AND_RECOVERY,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        backup_retention = conf.get(""Properties"", {}).get(""BackupRetentionPeriod"", 1)
        if backup_retention >= 7:
            return CheckResult.PASSED

        return CheckResult.FAILED

    def get_evaluated_keys(self) -> list[str]:
        return [""Properties/BackupRetentionPeriod""]


check = NeptuneClusterBackupRetention()
"
CKV_AWS_363,Ensure Lambda Runtime is not deprecated,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/DeprecatedLambdaRuntime.py,"from typing import List, Any

from checkov.cloudformation.checks.resource.base_resource_negative_value_check import BaseResourceNegativeValueCheck
from checkov.common.models.enums import CheckCategories


class DeprecatedLambdaRuntime(BaseResourceNegativeValueCheck):
    def __init__(self) -> None:
        name = ""Ensure Lambda Runtime is not deprecated""
        id = ""CKV_AWS_363""
        supported_resources = ['AWS::Lambda::Function', 'AWS::Serverless::Function']
        categories = [CheckCategories.GENERAL_SECURITY]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/Runtime""

    def get_forbidden_values(self) -> List[Any]:
        # Source: https://docs.aws.amazon.com/lambda/latest/dg/lambda-runtimes.html
        return [""dotnetcore3.1"", ""nodejs12.x"", ""python3.6"", ""python2.7"", ""dotnet5.0"", ""dotnetcore2.1"", ""ruby2.5"",
                ""nodejs10.x"", ""nodejs8.10"", ""nodejs4.3"", ""nodejs6.10"", ""dotnetcore1.0"", ""dotnetcore2.0"",
                ""nodejs4.3-edge"", ""nodejs"", ""java8"", ""python3.7"", ""go1.x"", ""provided"", ""ruby2.7"", ""nodejs14.x"",
                ""nodejs16.x"", ""python3.9"", ""dotnet7"", ""dotnet6""
                # , ""nodejs18.x"" # Uncomment on Sept 1, 2025
                # , ""provided.al2"" # Uncomment on Jun 30, 2026
                # , ""python3.9"" # Uncomment on Nov 3, 2025
                ]


check = DeprecatedLambdaRuntime()
"
CKV_AWS_364,Ensure that AWS Lambda function permissions delegated to AWS services are limited by SourceArn or SourceAccount,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/LambdaServicePermission.py,"from __future__ import annotations

from typing import List, Any

from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck
from checkov.common.models.enums import CheckCategories, CheckResult


class LambdaServicePermission(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Ensure that AWS Lambda function permissions delegated to AWS services are limited by SourceArn or SourceAccount""
        id = ""CKV_AWS_364""
        supported_resources = (""AWS::Lambda::Permission"",)
        categories = (CheckCategories.IAM,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        properties = conf.get('Properties')
        if properties and isinstance(properties, dict):
            principal = properties.get('Principal')
            if principal and isinstance(principal, str):
                principal_parts = principal.split('.')
                try:
                    if principal_parts[1] == 'amazonaws' and principal_parts[2] == 'com':
                        if properties.get('SourceArn') or properties.get('SourceAccount'):
                            return CheckResult.PASSED
                        else:
                            return CheckResult.FAILED
                except IndexError:
                    # Not a service principal, so pass.
                    return CheckResult.UNKNOWN
        retu"
CKV_AWS_366,Ensure AWS Cognito identity pool does not allow unauthenticated guest access,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/CognitoUnauthenticatedIdentities.py,"from typing import Any

from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class CognitoUnauthenticatedIdentities(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure AWS Cognito identity pool does not allow unauthenticated guest access""
        id = ""CKV_AWS_366""
        supported_resources = ('AWS::Cognito::IdentityPool',)
        categories = (CheckCategories.IAM,)
        super().__init__(
            name=name,
            id=id,
            categories=categories,
            supported_resources=supported_resources,
            missing_block_result=CheckResult.FAILED,
        )

    def get_expected_value(self) -> Any:
        return False

    def get_inspected_key(self) -> str:
        return 'Properties/AllowUnauthenticatedIdentities'


check = CognitoUnauthenticatedIdentities()
"
CKV_AWS_367,Ensure Amazon Sagemaker Data Quality Job uses KMS to encrypt model artifacts,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/SagemakerDataQualityJobDefinitionEncryption.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.consts import ANY_VALUE
from checkov.common.models.enums import CheckCategories


class SagemakerDataQualityJobDefinitionEncryption(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure Amazon Sagemaker Data Quality Job uses KMS to encrypt model artifacts""
        id = ""CKV_AWS_367""
        supported_resources = [""AWS::SageMaker::DataQualityJobDefinition""]
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/DataQualityJobOutputConfig/KmsKeyId'

    def get_expected_value(self):
        return ANY_VALUE


check = SagemakerDataQualityJobDefinitionEncryption()
"
CKV_AWS_368,Ensure Amazon Sagemaker Data Quality Job uses KMS to encrypt data on attached storage volume,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/SagemakerDataQualityJobDefinitionVolumeEncryption.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.consts import ANY_VALUE
from checkov.common.models.enums import CheckCategories


class SagemakerDataQualityJobDefinitionVolumeEncryption(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure Amazon Sagemaker Data Quality Job uses KMS to encrypt data on attached storage volume""
        id = ""CKV_AWS_368""
        supported_resources = [""AWS::SageMaker::DataQualityJobDefinition""]
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/JobResources/ClusterConfig/VolumeKmsKeyId'

    def get_expected_value(self):
        return ANY_VALUE


check = SagemakerDataQualityJobDefinitionVolumeEncryption()
"
CKV_AWS_369,Ensure Amazon Sagemaker Data Quality Job encrypts all communications between instances used for monitoring jobs,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/SagemakerDataQualityJobDefinitionTrafficEncryption.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories


class SagemakerDataQualityJobDefinitionTrafficEncryption(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure Amazon Sagemaker Data Quality Job encrypts all communications between instances used for monitoring jobs""
        id = ""CKV_AWS_369""
        supported_resources = [""AWS::SageMaker::DataQualityJobDefinition""]
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/NetworkConfig/EnableInterContainerTrafficEncryption'


check = SagemakerDataQualityJobDefinitionTrafficEncryption()
"
CKV_AWS_370,Ensure Amazon SageMaker model uses network isolation,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/SagemakerModelWithNetworkIsolation.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories


class SagemakerModelWithNetworkIsolation(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure Amazon SageMaker model uses network isolation""
        id = ""CKV_AWS_370""
        supported_resources = [""AWS::SageMaker::Model""]
        categories = [CheckCategories.NETWORKING]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/EnableNetworkIsolation'


check = SagemakerModelWithNetworkIsolation()
"
CKV_AWS_371,Ensure Amazon SageMaker Notebook Instance only allows for IMDSv2,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/SagemakerNotebookInstanceAllowsIMDSv2.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories


class SagemakerNotebookInstanceAllowsIMDSv2(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure Amazon SageMaker Notebook Instance only allows for IMDSv2""
        id = ""CKV_AWS_371""
        supported_resources = [""AWS::SageMaker::NotebookInstance""]
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/InstanceMetadataServiceConfiguration/MinimumInstanceMetadataServiceVersion'

    def get_expected_value(self):
        return ""2""


check = SagemakerNotebookInstanceAllowsIMDSv2()
"
CKV_AWS_373,Ensure Bedrock Agent is encrypted with a CMK,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/BedrockAgentEncrypted.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories
from checkov.common.models.consts import ANY_VALUE


class BedrockAgentEncrypted(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure Bedrock Agent is encrypted with a CMK""
        id = ""CKV_AWS_373""
        supported_resources = ['AWS::Bedrock::Agent']
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/CustomerEncryptionKeyArn'

    def get_expected_value(self):
        return ANY_VALUE


check = BedrockAgentEncrypted()
"
CKV_AWS_384,Ensure no hard-coded secrets exist in Parameter Store values,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/ParameterStoreCredentials.py,"from __future__ import annotations

import re
from typing import Any

from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck
from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.common.util.secrets import AWS, GENERAL, PASSWORD, get_secrets_from_string


class ParameterStoreCredentials(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Ensure no hard-coded secrets exist in Parameter Store values""
        id = ""CKV_AWS_384""
        supported_resources = (""AWS::SSM::Parameter"",)
        categories = (CheckCategories.GENERAL_SECURITY,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def is_dynamic_value(self, value: str) -> bool:
        patterns = [
            r""\$\{.*?\}"",  # ${...}
            r""\{\{.*?\}\}"",  # {{...}}
            r""\$\(.*?\)"",  # $(...)
            r""!Ref\s+\w+"",  # !Ref SomeResource
            r""!Sub\s+'.*?'"",  # !Sub '...'
        ]
        return any(re.search(pattern, value) for pattern in patterns)

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        self.evaluated_keys = [""Properties/Value""]
        properties = conf.get(""Properties"")
        if isinstance(properties, dict):
            name = properties.get(""Name"")
            if name and re.match(""(?i).*secret.*|.*api_?key.*"", str(name)):
                value = properties.get(""Value"")
                if value:
                  "
CKV_AWS_40,Ensure IAM policies are attached only to groups or roles (Reducing access management complexity may in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.),https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/IAMPolicyAttachedToGroupOrRoles.py,"from typing import List, Any

from checkov.cloudformation.checks.resource.base_resource_negative_value_check import BaseResourceNegativeValueCheck
from checkov.common.models.consts import ANY_VALUE
from checkov.common.models.enums import CheckCategories


class IAMPolicyAttachedToGroupOrRoles(BaseResourceNegativeValueCheck):
    def __init__(self):
        name = ""Ensure IAM policies are attached only to groups or roles (Reducing access management complexity may "" \
               ""in-turn reduce opportunity for a principal to inadvertently receive or retain excessive privileges.)""
        id = ""CKV_AWS_40""
        supported_resources = ['AWS::IAM::Policy']
        categories = [CheckCategories.IAM]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    """"""
    Looks for users attached to an IAM policy
    https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-iam-policy.html
    """"""
    def get_inspected_key(self) -> str:
        return ""Properties/Users""

    def get_forbidden_values(self) -> List[Any]:
        return [ANY_VALUE]


check = IAMPolicyAttachedToGroupOrRoles()
"
CKV_AWS_42,Ensure EFS is securely encrypted,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/EFSEncryptionEnabled.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories


class EFSEncryption(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure EFS is securely encrypted""
        id = ""CKV_AWS_42""
        supported_resources = ['AWS::EFS::FileSystem']
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/Encrypted'


check = EFSEncryption()
"
CKV_AWS_43,Ensure Kinesis Stream is securely encrypted,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/KinesisStreamEncryptionType.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class KinesisStreamEncryptionType(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure Kinesis Stream is securely encrypted""
        id = ""CKV_AWS_43""
        supported_resources = ['AWS::Kinesis::Stream']
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/StreamEncryption/EncryptionType'

    def get_expected_value(self):
        return 'KMS'


check = KinesisStreamEncryptionType()
"
CKV_AWS_44,Ensure Neptune storage is securely encrypted,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/NeptuneClusterStorageEncrypted.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class NeptuneClusterStorageEncrypted(BaseResourceValueCheck):
    def __init__(self) -> None:
        name = ""Ensure Neptune storage is securely encrypted""
        id = ""CKV_AWS_44""
        supported_resources = (""AWS::Neptune::DBCluster"",)
        categories = (CheckCategories.ENCRYPTION,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self) -> str:
        return ""Properties/StorageEncrypted""


check = NeptuneClusterStorageEncrypted()
"
CKV_AWS_45,Ensure no hard-coded secrets exist in Lambda environment,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/LambdaEnvironmentCredentials.py,"from __future__ import annotations

from typing import Any

from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck
from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.common.util.secrets import AWS, GENERAL, get_secrets_from_string


class LambdaEnvironmentCredentials(BaseResourceCheck):
    def __init__(self) -> None:
        name = ""Ensure no hard-coded secrets exist in Lambda environment""
        id = ""CKV_AWS_45""
        supported_resources = (""AWS::Lambda::Function"", ""AWS::Serverless::Function"")
        categories = (CheckCategories.SECRETS,)
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf: dict[str, Any]) -> CheckResult:
        self.evaluated_keys = [""Properties/Environment/Variables""]
        properties = conf.get(""Properties"")
        if isinstance(properties, dict):
            environment = properties.get(""Environment"")
            if environment and isinstance(environment, dict):
                variables = environment.get(""Variables"")
                if variables and isinstance(variables, dict):
                    for var_name, value in variables.items():
                        if isinstance(value, dict):
                            # if it is a resolved intrinsic function like !Ref: xyz, then it can't be a secret
                            continue

                        # Skip checking if the valu"
CKV_AWS_46,Ensure no hard-coded secrets exist in EC2 user data,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/EC2Credentials.py,"from typing import List
from base64 import b64decode

from checkov.common.models.enums import CheckResult, CheckCategories
from checkov.cloudformation.checks.resource.base_resource_check import BaseResourceCheck
from checkov.common.util.secrets import AWS, GENERAL, get_secrets_from_string


class EC2Credentials(BaseResourceCheck):
    def __init__(self):
        name = ""Ensure no hard-coded secrets exist in EC2 user data""
        id = ""CKV_AWS_46""
        supported_resources = ['AWS::EC2::Instance']
        categories = [CheckCategories.SECRETS]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def scan_resource_conf(self, conf):
        if 'Properties' in conf.keys():
            if 'UserData' in conf['Properties'].keys():
                user_data = conf['Properties']['UserData']
                # In some case, the UserData might be a base64 encoded string which will slow down (3 minutes)
                # the get_secrets_from_string function.
                try:
                    user_data_str = b64decode(user_data).decode()
                except Exception:
                    # Cast to string as user data object can look slightly different depending
                    # on Yaml or JSON CF Templates and how the B64 conversion is done.
                    user_data_str = str(user_data)

                if isinstance(user_data_str, str):
                    secrets = get_secrets_from_string(str(user_data_str)"
CKV_AWS_47,Ensure DAX is encrypted at rest (default is unencrypted),https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/DAXEncryption.py,"from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck
from checkov.common.models.enums import CheckCategories


class DAXEncryption(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure DAX is encrypted at rest (default is unencrypted)""
        id = ""CKV_AWS_47""
        supported_resources = ['AWS::DAX::Cluster']
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/SSESpecification/SSEEnabled'

    def get_expected_value(self):
        return True


check = DAXEncryption()
"
CKV_AWS_5,Ensure all data stored in the Elasticsearch is securely encrypted at rest,https://raw.githubusercontent.com/bridgecrewio/checkov/main/checkov/cloudformation/checks/resource/aws/ElasticsearchEncryption.py,"from checkov.common.models.enums import CheckCategories
from checkov.cloudformation.checks.resource.base_resource_value_check import BaseResourceValueCheck


class ElasticsearchEncryption(BaseResourceValueCheck):
    def __init__(self):
        name = ""Ensure all data stored in the Elasticsearch is securely encrypted at rest""
        id = ""CKV_AWS_5""
        supported_resources = ['AWS::Elasticsearch::Domain']
        categories = [CheckCategories.ENCRYPTION]
        super().__init__(name=name, id=id, categories=categories, supported_resources=supported_resources)

    def get_inspected_key(self):
        return 'Properties/EncryptionAtRestOptions/Enabled'


check = ElasticsearchEncryption()
"
