row_index,ground_truth_path,matched,difficulty,template_empty,resource_req,resource_gen,resource_cor,resource_missing,resource_extra,resource_cov_pct,resource_acc_pct,resource_missing_list,resource_extra_list,data_req,data_gen,data_cor,data_missing,data_extra,data_cov_pct,data_acc_pct,data_missing_list,data_extra_list,variable_req,variable_gen,variable_cor,variable_missing,variable_extra,variable_cov_pct,variable_acc_pct,variable_missing_list,variable_extra_list,output_req,output_gen,output_cor,output_missing,output_extra,output_cov_pct,output_acc_pct,output_missing_list,output_extra_list
46,iac_benchmark/scenarios/gh_254d7b8f,True,4,False,9,8,8,1,0,88.89,100.0,aws_config_configuration_recorder_status,,0,0,0,0,0,100.0,100.0,,,70,38,1,69,37,1.43,2.63,enable_config_aggregate_authorization;enable_config_configuration_recorder_status;config_organization_custom_rule_timeouts;config_organization_custom_rule_lambda_function_arn;config_delivery_channel_snapshot_delivery_properties;config_remediation_configuration_retry_attempt_seconds;config_organization_managed_rule_resource_types_scope;config_delivery_channel_sns_topic_arn;config_organization_custom_rule_description;config_organization_managed_rule_tag_key_scope;config_config_rule_source;enable_config_config_rule;region;config_configuration_aggregator_name;config_configuration_aggregator_account_aggregation_source;config_organization_managed_rule_excluded_accounts;config_organization_custom_rule_name;config_aggregate_authorization_name;config_remediation_configuration_target_type;config_organization_managed_rule_tag_value_scope;organizations_organization_feature_set;enable_config_organization_managed_rule;config_config_rule_maximum_execution_frequency;config_config_rule_name;config_delivery_channel_s3_bucket_name;config_config_rule_description;config_organization_custom_rule_input_parameters;config_remediation_configuration_config_rule_name;config_remediation_configuration_automatic;config_remediation_configuration_target_id;organizations_organization_aws_service_access_principals;config_organization_managed_rule_maximum_execution_frequency;config_organization_managed_rule_input_parameters;tags;config_organization_custom_rule_tag_key_scope;config_remediation_configuration_parameter;config_configuration_recorder_name;config_delivery_channel_name;config_remediation_configuration_execution_controls;config_configuration_recorder_status_name;config_organization_managed_rule_name;enable_config_delivery_channel;config_delivery_channel_s3_key_prefix;config_organization_managed_rule_description;config_remediation_configuration_target_version;enable_config_remediation_configuration;config_organization_custom_rule_trigger_types;enable_config_configuration_recorder;config_remediation_configuration_resource_type;config_organization_custom_rule_tag_value_scope;enable_organizations_organization;config_configuration_recorder_status_is_enabled;config_organization_managed_rule_timeouts;enable_config_organization_custom_rule;config_config_rule_scope;config_configuration_recorder_recording_group;config_organization_custom_rule_resource_types_scope;config_configuration_recorder_role_arn;config_configuration_aggregator_organization_aggregation_source;enable_config_configuration_aggregator;config_config_rule_input_parameters;config_organization_managed_rule_identifier;config_organization_custom_rule_resource_id_scope;config_remediation_configuration_maximum_automatic_attempts;config_organization_custom_rule_excluded_accounts;name;config_aggregate_authorization_account_id;config_organization_custom_rule_maximum_execution_frequency;config_organization_managed_rule_resource_id_scope,managed_rule_scope_tag_key;source_owner;iam_role_arn;source_identifier;trigger_types;enable_org_custom_rule;aggregate_authorization_region;account_rule_input_parameters;remediation_target_id;s3_bucket_name;account_rule_scope_tag_value;remediation_max_automatic_attempts;account_ids;aggregate_authorization_account_id;managed_rule_input_parameters;enable_recorder;enable_account_rule;enable_aggregator;account_rule_scope_tag_key;organization_aggregator;custom_rule_scope_tag_key;enable_remediation;enable_aggregate_authorization;enable_org_managed_rule;aws_region;remediation_automatic;custom_rule_scope_tag_value;enable_delivery_channel;managed_rule_scope_tag_value;lambda_function_arn;custom_rule_scope_compliance_resource_types;managed_rule_identifier;managed_rule_scope_compliance_resource_types;remediation_resource_type;account_rule_scope_compliance_resource_types;base_name;remediation_target_type,9,0,0,9,0,0.0,0.0,config_configuration_recorder_id;config_delivery_channel_id;config_config_rule_id;config_aggregate_authorization_arn;config_organization_managed_rule_arn;config_config_rule_arn;config_organization_custom_rule_arn;config_remediation_configuration_id;config_configuration_aggregator_arn,
47,iac_benchmark/scenarios/terrads_2cf4c191fb3a,True,5,False,16,30,14,2,16,87.5,46.67,aws_s3_bucket_acl;aws_s3_bucket_acl,aws_s3_bucket_server_side_encryption_configuration;aws_kms_alias;aws_kms_alias;aws_iam_policy;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_kms_key;aws_kms_key;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket;aws_iam_role_policy_attachment;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_iam_role,1,2,0,1,2,0.0,0.0,aws_canonical_user_id,aws_caller_identity;aws_region,18,20,1,17,19,5.56,5.0,bucket;server_side_encryption_configuration;inventory;acl;force_destroy;logging;notifications;request_payment_configuration;intelligent_tiering_configuration;ownership_controls;policy;cors_configuration;public_access_block;grants;versioning;tags;replication_configuration,enable_notifications;enable_logging;intelligent_tiering_configurations;logging_target_bucket_name;logging_prefix;enable_request_payment;inventory_destination_bucket_name;replication_rules;notification_lambda_functions;enable_inventory;replication_iam_role_name;inventory_configurations;cors_rules;bucket_policy;notification_sns_topics;notification_sqs_queues;replication_destination_bucket_name;bucket_name;enable_replication,3,3,3,0,0,100.0,100.0,,
48,iac_benchmark/scenarios/terrads_8945dba1c1be,True,4,False,17,17,13,4,4,76.47,76.47,aws_s3_bucket_acl;aws_s3_bucket_acl;aws_s3_bucket_ownership_controls;aws_s3_bucket_ownership_controls,aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_policy;aws_kms_key,0,0,0,0,0,100.0,100.0,,,11,8,1,10,7,9.09,12.5,s3_getobject_only;no_logging;no_default_encryption;no_versioning;name;sse_algorithm;website_enabled;logging_bucket;s3_public;bucket_acl,enable_website;create_publicly_readable_bucket;create_fully_public_bucket;enable_logging;disable_versioning;bucket_prefix;disable_encryption,1,0,0,1,0,0.0,0.0,bucket_id,
49,iac_benchmark/scenarios/terrads_b925822efe24,True,3,False,12,11,10,2,1,83.33,90.91,aws_security_group_rule;aws_security_group_rule,aws_vpc_endpoint,2,3,2,0,1,100.0,66.67,,aws_prefix_list,0,0,0,0,0,100.0,100.0,,,2,1,0,2,1,0.0,0.0,aws_vpc_id;seunghyun_public_ip,public_ip
50,iac_benchmark/scenarios/terrads_bcebc593f734,True,3,False,13,25,6,7,19,46.15,24.0,aws_iam_role_policy;aws_iam_role_policy;aws_iam_role_policy;aws_iam_role_policy;aws_iam_role;aws_iam_policy_attachment;aws_iam_policy_attachment,aws_sfn_state_machine;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_kms_key;aws_s3_bucket;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_kms_alias;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_dynamodb_table;aws_glue_job;aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_s3_bucket_versioning;aws_cloudwatch_log_group;aws_lambda_function,0,3,0,0,3,0.0,0.0,,archive_file;aws_caller_identity;aws_region,2,1,0,2,1,0.0,0.0,aws_account_id;aws_region,tags,0,0,0,0,0,100.0,100.0,,
51,iac_benchmark/scenarios/terrads_b17fbb76ac06,True,5,False,14,30,12,2,18,85.71,40.0,aws_s3_bucket_acl;aws_s3_bucket_ownership_controls,aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_iam_role_policy_attachment;aws_iam_policy;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_iam_role;aws_s3_bucket_policy;aws_s3_bucket_policy;aws_s3_bucket_policy;aws_s3_bucket_policy,3,2,0,3,2,0.0,0.0,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,aws_caller_identity;aws_region,23,11,1,22,10,4.35,9.09,eventbridge_enabled;lifecycle_rule;inventory_configuration;ignore_public_acls;policy;block_public_policy;restrict_public_buckets;object_lock_mode;block_public_acls;acl;force_destroy;logging;name_prefix;logging_source_bucket_arns;cors_rule;kms_key_arn;versioning;object_lock_years;name;object_lock_days;object_ownership_type;replication_configuration,lifecycle_rules;cors_rules;inventory_config;custom_bucket_policy;logging_target_bucket;replication_config;object_lock_config;event_bridge_notifications_enabled;bucket_name;encryption_type,3,0,0,3,0,0.0,0.0,arn;name;id,
52,iac_benchmark/scenarios/terrads_0b839c616027,True,3,False,6,2,2,4,0,33.33,100.0,aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role;aws_iam_role,,4,2,1,3,1,25.0,50.0,aws_iam_policy_document;aws_iam_policy_document;aws_partition,aws_iam_policy,27,9,0,27,9,0.0,0.0,create_admin_role;force_detach_policies;create_poweruser_role;poweruser_role_name;create_readonly_role;admin_role_permissions_boundary_arn;trusted_role_services;admin_role_path;poweruser_role_tags;mfa_age;poweruser_role_permissions_boundary_arn;admin_role_name;allow_self_assume_role;trusted_role_arns;readonly_role_name;max_session_duration;readonly_role_path;poweruser_role_requires_mfa;admin_role_tags;admin_role_policy_arns;readonly_role_policy_arns;readonly_role_requires_mfa;poweruser_role_path;readonly_role_tags;admin_role_requires_mfa;readonly_role_permissions_boundary_arn;poweruser_role_policy_arns,admin_enabled;allowed_service_principals;mfa_age_limit;readonly_mfa_enabled;readonly_enabled;poweruser_mfa_enabled;allowed_principal_arns;admin_mfa_enabled;poweruser_enabled,15,1,0,15,1,0.0,0.0,admin_iam_role_arn;admin_iam_role_requires_mfa;admin_iam_role_path;poweruser_iam_role_path;poweruser_iam_role_requires_mfa;readonly_iam_role_requires_mfa;readonly_iam_role_arn;readonly_iam_role_name;admin_iam_role_unique_id;poweruser_iam_role_arn;readonly_iam_role_unique_id;readonly_iam_role_path;poweruser_iam_role_unique_id;poweruser_iam_role_name;admin_iam_role_name,roles
53,iac_benchmark/scenarios/terrads_7ed20d06a531,True,5,False,15,59,13,2,46,86.67,22.03,aws_iam_policy;aws_iam_policy_attachment,aws_s3_bucket_replication_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_iam_role_policy;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket,0,0,0,0,0,100.0,100.0,,,4,2,0,4,2,0.0,0.0,kms_key_alias;env;s3_bucket_names;bucket_prefix,bucket_name_prefix;environment,1,0,0,1,0,0.0,0.0,varname,
54,iac_benchmark/scenarios/terrads_aacf53e04510,True,5,False,17,15,14,3,1,82.35,93.33,aws_kms_alias;aws_s3_bucket_ownership_controls;aws_s3_bucket_ownership_controls,aws_s3_bucket_versioning,2,1,1,1,0,50.0,100.0,aws_iam_policy_document,,13,3,1,12,2,7.69,33.33,tagging;region;kms_key_deletion_window;bucket_name_suffix;kms_key_rotation_enabled;noncurrent_version_transitions;noncurrent_version_expiration;profile;noncurrent_log_version_transitions;noncurrent_log_version_expiration;dynamodb_table_name;dynamodb_billing_mode,aws_profile;tags,1,1,0,1,1,0.0,0.0,bucket_name,state_bucket_name
55,iac_benchmark/scenarios/terrads_d16402204370,True,3,False,13,9,9,4,0,69.23,100.0,random_pet;aws_apigatewayv2_integration_response;aws_apigatewayv2_deployment;aws_apigatewayv2_route_response,,3,0,0,3,0,0.0,0.0,aws_partition;aws_caller_identity;aws_region,,0,0,0,0,0,100.0,100.0,,,1,0,0,1,0,0.0,0.0,ws_endpoint,
56,iac_benchmark/scenarios/terrads_84e168b0fe71,True,3,False,7,7,7,0,0,100.0,100.0,,,0,1,0,0,1,0.0,0.0,,aws_availability_zones,4,0,0,4,0,0.0,0.0,availability_zone;vpc_cidr;subnet_private_cidrs;subnet_public_cidrs,,3,3,3,0,0,100.0,100.0,,
57,iac_benchmark/scenarios/terrads_9adbd7969ed1,True,4,False,29,26,15,14,11,51.72,57.69,aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule,aws_route;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table;aws_route_table,0,1,0,0,1,0.0,0.0,,aws_availability_zones,1,0,0,1,0,0.0,0.0,availability_zones,,0,0,0,0,0,100.0,100.0,,
58,iac_benchmark/scenarios/terrads_1db4706734d9,True,3,False,5,9,5,0,4,100.0,55.56,,aws_iam_policy;aws_cloudwatch_log_group;aws_iam_role;aws_iam_role_policy_attachment,3,4,1,2,3,33.33,25.0,aws_region;aws_partition,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,29,8,1,28,7,3.45,12.5,lambda_success_feedback_role_arn;http_failure_feedback_role_arn;firehose_success_feedback_role_arn;http_success_feedback_role_arn;application_success_feedback_sample_rate;policy;sqs_success_feedback_sample_rate;sqs_success_feedback_role_arn;firehose_success_feedback_sample_rate;sns_topic_subscriptions;application_success_feedback_role_arn;lambda_success_feedback_sample_rate;name_prefix;lambda_failure_feedback_role_arn;firehose_failure_feedback_role_arn;name;application_failure_feedback_role_arn;key_deletion_window;enable_key_rotation;create_kms_key;create_sns_topic_policy;sqs_failure_feedback_role_arn;display_name;http_success_feedback_sample_rate;tags;delivery_policy;fifo_topic;kms_master_key_arn,enable_kms;is_fifo;topic_policy_json;feedback_roles;topic_name;subscriptions;delivery_policy_json,9,5,0,9,5,0.0,0.0,tags_all;arn;subscription_arn;subscription_owner_id;subscription_pending_confirmation;subscription_confirmation_was_authenticated;id;subscription_id;owner,topic_owner;subscription_arns;subscription_statuses;topic_tags;topic_arn
59,iac_benchmark/scenarios/terrads_c41e7c31c21b,True,4,False,10,17,9,1,8,90.0,52.94,null_resource,aws_kms_key;aws_s3_bucket_public_access_block;aws_iam_role_policy;aws_s3_bucket;aws_s3_bucket_server_side_encryption_configuration;aws_sns_topic;aws_s3_bucket_versioning;aws_iam_role,0,4,0,0,4,0.0,0.0,,aws_availability_zones;aws_caller_identity;aws_iam_policy_document;aws_iam_policy_document,54,28,2,52,26,3.7,7.14,retention_days;query_expressions;com_alarm_name;threshold_metric_id;syn_s3_key_file;alarm_description;com_alarm_actions;syn_sch_expression;create_log_group;com_alarm_rule;enabled_basic;enabled_dynamic;alarm_list;comparison_operator;metric_name;syn_success_retention_period;syn_s3_canary_bucket_name;create_composite_alarm;alarm_actions;dashboard_body;alarm_name;evaluation_periods;syn_canary_name;actions_enabled;syn_runtime_version;dashboard_name;syn_start_canary;syn_s3_canary_file_bucket_name;com_actions_enabled;syn_rc_memory_in_mb;query_metrics;syn_sch_duration_in_seconds;syn_delete_lambda;statistic;insufficient_data_actions;period;syn_s3_version;create_metric_alarm_expression;create_dashboard;ok_actions;dimensions;threshold;treat_missing_data;syn_rc_timeout_in_seconds;instance_id;syn_rc_environment_variables;create_syn_canary;syn_handler;namespace;com_alarm_description;syn_role_arn;syn_rc_active_tracing,basic_alarm_evaluation_periods;canary_retention_in_days;canary_startup_delay_seconds;canary_runtime_version;basic_alarm_namespace;basic_alarm_statistic;enable_dashboard;enable_basic_alarm;enable_log_group;dynamic_alarms;enable_canary;basic_alarm_threshold;canary_schedule_expression;expression_alarm_metric_name;basic_alarm_metric_name;basic_alarm_comparison_operator;expression_alarm_statistic;enable_composite_alarm;expression_alarm_period;basic_alarm_period;expression_alarm_namespace;expression_alarm_deviation;enable_dynamic_alarms;enable_expression_alarm;canary_uri;log_group_retention_in_days,4,0,0,4,0,0.0,0.0,cloudwatch_metric_alarm_arn;cloudwatch_metric_alarm_id;log_group_arn;log_group_name,
60,iac_benchmark/scenarios/terrads_e6f040aa6f83,True,3,False,6,12,6,0,6,100.0,50.0,,aws_s3_bucket_public_access_block;aws_s3_bucket;aws_iam_role_policy_attachment;aws_iam_policy;aws_iam_role;aws_kinesis_stream,0,0,0,0,0,100.0,100.0,,,25,15,0,25,15,0.0,0.0,enable_cloudfront_realtime_log_config;cloudfront_realtime_log_config_name;enable_cloudfront_origin_access_identity;cloudfront_origin_request_policy_headers_config;cloudfront_origin_request_policy_query_strings_config;cloudfront_origin_request_policy_name;cloudfront_origin_request_policy_cookies_config;cloudfront_public_key_encoded_key;cloudfront_distribution_stack;cloudfront_realtime_log_config_sampling_rate;enable_cloudfront_distribution;cloudfront_realtime_log_config_endpoints;cloudfront_public_key_name;enable_cloudfront_cache_policy;enable_cloudfront_origin_request_policy;cloudfront_public_key_comment;enable_cloudfront_public_key;cloudfront_realtime_log_config_fields;cloudfront_public_key_name_prefix;environment;cloudfront_origin_request_policy_comment;cloudfront_cache_policy_stack;name;tags;cloudfront_origin_access_identity_comment,environment_suffix;cache_policy_config;enable_origin_request_policy;distribution_config;enable_distribution;origin_access_identity_config;public_key_config;origin_request_policy_config;public_key_encoded;realtime_log_config_config;enable_realtime_log_config;name_prefix;enable_cache_policy;enable_public_key;enable_origin_access_identity,24,18,0,24,18,0.0,0.0,cloudfront_origin_request_policy_id;cloudfront_origin_access_identity_caller_reference;cloudfront_distribution_domain_name;cloudfront_distribution_status;cloudfront_realtime_log_config_id;cloudfront_origin_access_identity_s3_canonical_user_id;cloudfront_cache_policy_etag;cloudfront_distribution_etag;cloudfront_origin_access_identity_etag;cloudfront_realtime_log_config_arn;cloudfront_distribution_in_progress_validation_batches;cloudfront_origin_access_identity_iam_arn;cloudfront_origin_access_identity_id;cloudfront_public_key_id;cloudfront_public_key_caller_reference;cloudfront_distribution_arn;cloudfront_distribution_caller_reference;cloudfront_origin_request_policy_etag;cloudfront_distribution_last_modified_time;cloudfront_cache_policy_id;cloudfront_distribution_hosted_zone_id;cloudfront_public_key_etag;cloudfront_origin_access_identity_cloudfront_access_identity_path;cloudfront_distribution_id,origin_request_policy_id;iam_role_arn;origin_access_identity_iam_arn;realtime_log_config_name;distribution_arn;public_key_id;iam_role_name;realtime_log_config_arn;origin_access_identity_id;origin_request_policy_arn;kinesis_stream_name;cache_policy_arn;cache_policy_id;origin_access_identity_cloudfront_access_identity_path;kinesis_stream_arn;distribution_id;distribution_domain_name;distribution_hosted_zone_id
61,iac_benchmark/scenarios/terrads_b7c7bfa5a44c,True,4,False,11,18,11,0,7,100.0,61.11,,aws_cloudfront_origin_access_identity;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block;aws_s3_bucket_server_side_encryption_configuration;aws_kms_alias;aws_wafv2_web_acl;aws_s3_bucket_ownership_controls,3,0,0,3,0,0.0,0.0,aws_caller_identity;aws_region;aws_iam_policy_document,,3,1,1,2,0,33.33,100.0,AWS_SECRET_ACCESS_KEY;AWS_ACCESS_KEY_ID,,0,0,0,0,0,100.0,100.0,,
62,iac_benchmark/scenarios/terrads_3460cbdc48ca,True,5,False,61,21,21,40,0,34.43,100.0,aws_iam_user_policy_attachment;aws_iam_user_policy_attachment;aws_iam_user_policy_attachment;aws_iam_user_policy_attachment;aws_iam_user_policy_attachment;aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_user;aws_iam_user;aws_iam_user;aws_iam_user;aws_iam_user;aws_iam_user;aws_iam_user;aws_iam_user;aws_iam_role;aws_iam_role;aws_iam_role;aws_iam_role;aws_iam_role;aws_iam_role;aws_iam_role;aws_iam_role;aws_iam_role;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_access_key;aws_iam_access_key;aws_iam_access_key;aws_iam_access_key;aws_iam_access_key;aws_iam_access_key;aws_iam_access_key;aws_iam_access_key,,2,0,0,2,0,0.0,0.0,aws_iam_policy_document;aws_iam_policy_document,,4,2,0,4,2,0.0,0.0,aws_local_creds_file;aws_assume_role_arn;aws_root_user;aws_local_profile,root_user_arn;principal_arn,0,2,0,0,2,0.0,0.0,,secret_access_key;access_key_id
63,iac_benchmark/scenarios/terrads_7128db805974,True,3,False,16,17,16,0,1,100.0,94.12,,aws_kms_alias,0,3,0,0,3,0.0,0.0,,aws_iam_policy;aws_iam_policy;aws_caller_identity,0,1,0,0,1,0.0,0.0,,tags,0,0,0,0,0,100.0,100.0,,
64,iac_benchmark/scenarios/terrads_f47d8c533f10,True,3,False,12,10,10,2,0,83.33,100.0,aws_route;aws_route,,2,1,1,1,0,50.0,100.0,aws_region,,1,0,0,1,0,0.0,0.0,default_tags,,0,0,0,0,0,100.0,100.0,,
65,iac_benchmark/scenarios/terrads_e23b184d6cd1,True,3,False,4,4,4,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,16,6,3,13,3,18.75,50.0,make_delegated_administrator;close_on_deletion;iam_user_access_to_billing;enabled_policy_types;aws_service_access_principals;feature_set;administrator_service_principal;role_name;email;parent_id;create_govcloud;name;tags,member_account_email;delegated_admin_service_principal;member_account_name,39,16,0,39,16,0.0,0.0,ou_id;administrator_account_id;root_arn;arn;non_master_accounts;ou_accounts_arn;ou_accounts;account_status;accounts;account_arn;govcloud_id;roots;account_name;root_policy_types_type;administrator_joined_method;administrator_arn;ou_accounts_email;master_account_id;administrator_name;org_id;root_policy_types;root_id;account_email;root_name;administrator_delegation_enabled_date;administrator_status;id;account_id;ou_arn;org_arn;master_account_arn;tags_all;master_account_email;administrator_joined_timestamp;ou_accounts_id;ou_accounts_name;root_policy_types_status;administrator_email;ou_tags_all,organization_arn;member_account_arn;member_account_status;delegated_admin_arn;organization_master_account_arn;organizational_unit_name;member_account_id;organization_master_account_id;organizational_unit_arn;organization_id;delegated_admin_account_id;organizational_unit_id;organization_master_account_email;delegated_admin_id;delegated_admin_service_principal;organization_feature_set
66,iac_benchmark/scenarios/terrads_5f7ef1fec7f9,True,4,False,8,7,7,1,0,87.5,100.0,aws_egress_only_internet_gateway,,0,0,0,0,0,100.0,100.0,,,35,12,5,30,7,14.29,41.67,ipv4_cidr_block_association_timeouts;ipv6_primary_cidr_block_association;regex_replace_chars;default_network_acl_deny_all;dns_support_enabled;dns_hostnames_enabled;instance_tenancy;attributes;id_length_limit;ipv4_additional_cidr_block_associations;delimiter;tenant;label_key_case;default_security_group_deny_all;internet_gateway_enabled;ipv6_additional_cidr_block_associations;labels_as_tags;ipv6_cidr_block_network_border_group;context;ipv4_primary_cidr_block;ipv6_cidr_block_association_timeouts;ipv6_egress_only_internet_gateway_enabled;enabled;additional_tag_map;label_value_case;ipv4_primary_cidr_block_association;label_order;descriptor_formats;default_route_table_no_routes;tags,enable_dns_support;manage_default_network_acl;vpc_cidr_block;extra_ipv6_cidr_blocks;extra_ipv4_cidr_blocks;manage_default_route_table;enable_dns_hostnames,16,7,3,13,4,18.75,42.86,additional_cidr_blocks_to_association_ids;ipv6_cidr_block_network_border_group;vpc_default_security_group_id;additional_cidr_blocks;vpc_default_route_table_id;igw_id;vpc_ipv6_association_id;vpc_arn;additional_ipv6_cidr_blocks_to_association_ids;ipv6_egress_only_igw_id;vpc_main_route_table_id;vpc_default_network_acl_id;additional_ipv6_cidr_blocks,default_route_table_id;internet_gateway_id;default_security_group_id;default_network_acl_id
67,iac_benchmark/scenarios/gh_26cf949a,True,3,False,4,4,2,2,2,50.0,50.0,aws_iam_role_policy_attachment;aws_iam_role_policy_attachment,aws_iam_role_policy;aws_iam_role_policy,2,0,0,2,0,0.0,0.0,aws_iam_policy;aws_iam_policy,,3,3,0,3,3,0.0,0.0,rolename;external-id;remote-arn,external_id;principal_arn;role_name,1,1,1,0,0,100.0,100.0,,
68,iac_benchmark/scenarios/terrads_c07b7cea2171,True,4,False,10,8,8,2,0,80.0,100.0,aws_s3_bucket_acl;aws_s3_bucket_ownership_controls,,1,2,1,0,1,100.0,50.0,,aws_region,18,3,2,16,1,11.11,66.67,blockPublicACLs;s3BucketPolicyName;env;blockPublicPolicy;s3BucketAcl;ignorePublicACLs;restrictPublicBuckets;s3BucketOwnership;force_destroy;error_document_key;versioning;acceleration_status;sse_algorithm;deletion_window_in_days;index_document_key;bucket_name,environment,5,0,0,5,0,0.0,0.0,website_bucket_id;account_id;s3Bucket;arn_s3_bucket;bucketversioning,
69,iac_benchmark/scenarios/terrads_251b1cc05888,True,4,False,16,19,15,1,4,93.75,78.95,aws_security_group_rule,aws_kms_key;local_file;local_file;aws_iam_instance_profile,2,5,2,0,3,100.0,40.0,,aws_iam_policy_document;aws_iam_policy_document;aws_caller_identity,2,1,0,2,1,0.0,0.0,cluster-name;aws_region,cluster_name,2,5,1,1,4,50.0,20.0,config_map_aws_auth,node_group_status;aws_auth_configmap;cluster_name;cluster_endpoint
70,iac_benchmark/scenarios/terrads_48c79ba1984e,True,4,False,10,6,6,4,0,60.0,100.0,aws_security_group;aws_security_group;aws_route_table;aws_route_table_association,,0,1,0,0,1,0.0,0.0,,aws_availability_zones,8,1,1,7,0,12.5,100.0,public_subnet_names;cidr;region;private_subnet_names;prefix;azs;tags,,15,0,0,15,0,0.0,0.0,subnet_public_ids;rt_ids;subnet_public_cidrs;subnet_private_ids;subnet_arns;rt_public_ids;subnet_private_cidrs;subnet_ids;rt_private_ids;subnet_list;subnets;vpc_arn;sg_ids;vpc_id;subnet_cidrs,
71,iac_benchmark/scenarios/terrads_8590a5006532,True,3,False,5,7,4,1,3,80.0,57.14,aws_s3_bucket_acl,aws_s3_bucket_versioning;aws_kms_key;aws_s3_bucket_server_side_encryption_configuration,1,2,1,0,1,100.0,50.0,,aws_region,1,2,0,1,2,0.0,0.0,zenml-version,create_ecr;zenml_version,4,0,0,4,0,0.0,0.0,stack-yaml-path;container-registry-URI;s3-bucket-path;ecr-registry-name,
72,iac_benchmark/scenarios/terrads_305fc30c5f79,True,4,False,9,9,9,0,0,100.0,100.0,,,1,1,1,0,0,100.0,100.0,,,20,20,3,17,17,15.0,15.0,backup_vault_events;rule_lifecycle_cold_storage_after;selection_resources;rule_copy_action_destination_vault;changeable_for_days;rule_lifecycle_delete_after;min_retention_days;max_retention_days;enable_aws_backup_vault_notifications;vault_policy;selection_tag_type;rule_start_window;rule_schedule;name;vault_notification_sns_topic_arn;vault_kms_key_arn;rule_completion_window,schedule;start_window_minutes;kms_key_arn;vault_notification_topic_arn;vault_notification_events;iam_role_name;backup_plan_name;copy_actions;cold_storage_after_days;vault_name;vault_lock_max_retention_days;delete_after_days;vault_lock_min_retention_days;vault_access_policy_json;rule_name;resource_arn_list;completion_window_minutes,0,0,0,0,0,100.0,100.0,,
