row_index,ground_truth_path,matched,difficulty,template_empty,resource_req,resource_gen,resource_cor,resource_missing,resource_extra,resource_cov_pct,resource_acc_pct,resource_missing_list,resource_extra_list,data_req,data_gen,data_cor,data_missing,data_extra,data_cov_pct,data_acc_pct,data_missing_list,data_extra_list,variable_req,variable_gen,variable_cor,variable_missing,variable_extra,variable_cov_pct,variable_acc_pct,variable_missing_list,variable_extra_list,output_req,output_gen,output_cor,output_missing,output_extra,output_cov_pct,output_acc_pct,output_missing_list,output_extra_list
67,iac_benchmark/scenarios/gh_254d7b8f,True,4.0,False,9,22,9,0,13,100.0,40.91,,aws_iam_role_policy;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_s3_bucket;aws_s3_bucket_server_side_encryption_configuration;aws_sns_topic_policy;aws_iam_role;aws_iam_role;aws_lambda_function;null_resource;aws_s3_bucket_versioning;aws_s3_bucket_public_access_block;aws_sns_topic,0,1,0,0,1,0.0,0.0,,archive_file,70,39,12,58,27,17.14,30.77,tags;config_delivery_channel_sns_topic_arn;config_organization_managed_rule_name;config_organization_custom_rule_tag_value_scope;config_config_rule_description;config_configuration_aggregator_account_aggregation_source;config_delivery_channel_s3_key_prefix;config_organization_managed_rule_maximum_execution_frequency;config_remediation_configuration_resource_type;config_aggregate_authorization_account_id;config_organization_managed_rule_identifier;name;config_organization_custom_rule_description;config_config_rule_name;config_config_rule_source;config_remediation_configuration_config_rule_name;organizations_organization_feature_set;config_remediation_configuration_execution_controls;config_configuration_recorder_status_is_enabled;config_remediation_configuration_automatic;config_organization_custom_rule_resource_types_scope;config_remediation_configuration_retry_attempt_seconds;config_delivery_channel_name;config_remediation_configuration_parameter;config_configuration_recorder_status_name;config_organization_managed_rule_tag_value_scope;config_organization_custom_rule_lambda_function_arn;config_delivery_channel_s3_bucket_name;config_organization_managed_rule_excluded_accounts;config_organization_managed_rule_timeouts;config_config_rule_scope;config_organization_managed_rule_tag_key_scope;config_remediation_configuration_maximum_automatic_attempts;config_organization_managed_rule_description;config_organization_custom_rule_input_parameters;config_remediation_configuration_target_type;config_organization_custom_rule_maximum_execution_frequency;config_remediation_configuration_target_id;config_configuration_recorder_recording_group;config_organization_custom_rule_timeouts;config_configuration_aggregator_organization_aggregation_source;config_organization_custom_rule_excluded_accounts;config_configuration_recorder_name;config_aggregate_authorization_name;config_config_rule_input_parameters;config_organization_managed_rule_input_parameters;config_organization_custom_rule_tag_key_scope;config_configuration_recorder_role_arn;config_delivery_channel_snapshot_delivery_properties;config_organization_managed_rule_resource_types_scope;config_remediation_configuration_target_version;organizations_organization_aws_service_access_principals;config_organization_custom_rule_name;config_organization_custom_rule_resource_id_scope;config_config_rule_maximum_execution_frequency;config_configuration_aggregator_name;config_organization_managed_rule_resource_id_scope;config_organization_custom_rule_trigger_types,remediation_configuration_parameters;remediation_configuration_execution_controls;remediation_configuration_automatic;lambda_function_runtime;aggregate_authorization_account_id;delivery_channel_snapshot_delivery_properties;organization_custom_rule_resource_types_scope;remediation_configuration_target_rule_name;lambda_function_handler;organization_managed_rule_excluded_accounts;organization_managed_rule_identifier;managed_rule_source_identifier;organization_custom_rule_excluded_accounts;managed_rule_scope;remediation_configuration_resource_type;organization_custom_rule_lambda_function_arn;remediation_configuration_target_type;delivery_channel_s3_key_prefix;aggregate_authorization_region;remediation_configuration_target_id;remediation_configuration_maximum_automatic_attempts;lambda_function_source_file;delivery_channel_sns_topic_arn;aggregator_account_sources;prefix;organization_custom_rule_trigger_types;aggregator_organization_source,9,0,0,9,0,0.0,0.0,config_config_rule_id;config_organization_managed_rule_arn;config_configuration_aggregator_arn;config_configuration_recorder_id;config_remediation_configuration_id;config_aggregate_authorization_arn;config_config_rule_arn;config_organization_custom_rule_arn;config_delivery_channel_id,
68,iac_benchmark/scenarios_greenfield/terrads_8232f3968789,True,4.0,False,14,4,4,10,0,28.57,100.0,aws_nat_gateway;aws_route;aws_route;aws_internet_gateway;aws_subnet;aws_route_table;aws_route_table;aws_eip;aws_route_table_association;aws_route_table_association,,0,2,0,0,2,0.0,0.0,,aws_ami;aws_availability_zones,12,0,0,12,0,0.0,0.0,vol_size;subnet_id;access_key;instance_name;number_of_instances;instance_type;ami_id;private_subnet_cidr_blocks;availability_zones;cidr_block;region;secret_key,,0,0,0,0,0,100.0,100.0,,
69,iac_benchmark/scenarios/gh_75c55509,True,4.0,False,8,12,8,0,4,100.0,66.67,,aws_iam_role_policy;aws_kms_key;aws_kms_alias;aws_iam_role,0,1,0,0,1,0.0,0.0,,aws_caller_identity,62,54,10,52,44,16.13,18.52,tags;route53_health_check_child_health_threshold;route53_health_check_insufficient_data_health_status;route53_health_check_type;route53_key_signing_key_hosted_zone_id;route53_delegation_set_reference_name;route53_health_check_child_healthchecks;route53_key_signing_key_name;route53_zone_comment;route53_record_parent_zone_id;route53_health_check_disabled;route53_health_check_invert_healthcheck;route53_key_signing_key_key_management_service_arn;route53_health_check_name;route53_health_check_fqdn;route53_query_log_zone_id;route53_health_check_reference_name;route53_key_signing_key_status;route53_record_health_check_id;route53_record_geolocation_routing_policy;route53_health_check_port;route53_health_check_ip_address;route53_zone_name;route53_record_name;route53_health_check_enable_sni;route53_record_ttl;route53_record_records;route53_health_check_resource_path;route53_record_failover_routing_policy;route53_record_alias;route53_vpc_association_authorization_zone_id;route53_health_check_measure_latency;route53_vpc_association_authorization_vpc_id;route53_zone_vpc;route53_zone_delegation_set_id;route53_health_check_cloudwatch_alarm_region;route53_record_type;route53_record_latency_routing_policy;route53_record_allow_overwrite;route53_health_check_request_interval;route53_zone_association_zone_id;route53_record_weighted_routing_policy;route53_health_check_failure_threshold;route53_zone_force_destroy;route53_record_set_identifier;route53_health_check_regions;route53_query_log_cloudwatch_log_group_arn;route53_health_check_search_string;route53_record_multivalue_answer_routing_policy;route53_zone_association_vpc_id;route53_health_check_cloudwatch_alarm_name;route53_zone_association_vpc_region,record_allow_overwrite;health_check_failure_threshold;record_geolocation_routing_policy;zone_association_vpc_id;record_name;zone_domain_name;record_multivalue_answer_routing_policy;key_signing_key_status;key_signing_key_name;health_check_request_interval;record_ttl;record_zone_id;vpc_association_authorization_vpc_region;zone_comment;health_check_fqdn;record_weighted_routing_policy;record_type;query_log_cloudwatch_log_group_arn;record_health_check_id;record_failover_routing_policy;query_log_zone_id;zone_vpc_id;health_check_search_string;health_check_port;health_check_child_health_checks;zone_association_zone_id;zone_vpc_region;record_values;key_signing_key_arn;record_set_identifier;zone_delegation_set_id;health_check_child_health_threshold;health_check_ip_address;record_latency_routing_policy;vpc_association_authorization_vpc_id;record_alias;vpc_association_authorization_zone_id;key_signing_key_hosted_zone_id;health_check_measure_latency;zone_force_destroy;health_check_resource_path;zone_association_vpc_region;delegation_set_reference_name;health_check_type,25,0,0,25,0,0.0,0.0,route53_delegation_set_name_servers;route53_key_signing_key_key_tag;route53_zone_association_id;route53_query_log_id;route53_record_name;route53_key_signing_key_dnskey_record;route53_key_signing_key_flag;route53_zone_association_zone_id;route53_key_signing_key_public_key;route53_key_signing_key_digest_algorithm_mnemonic;route53_key_signing_key_id;route53_key_signing_key_ds_record;route53_zone_association_vpc_region;route53_record_fqdn;route53_key_signing_key_signing_algorithm_type;route53_delegation_set_id;route53_key_signing_key_digest_algorithm_type;aws_route53_zone_zone_id;aws_route53_zone_id;route53_zone_association_vpc_id;route53_health_check_id;route53_key_signing_key_digest_value;route53_key_signing_key_signing_algorithm_mnemonic;aws_route53_zone_name_servers;route53_vpc_association_authorization_id,
70,iac_benchmark/scenarios/terrads_b1409427bd33,True,4.0,False,14,18,14,0,4,100.0,77.78,,aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_public_access_block;aws_kms_key;aws_s3_bucket,12,3,0,12,3,0.0,0.0,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,aws_caller_identity;aws_iam_policy;aws_region,0,0,0,0,0,100.0,100.0,,,5,0,0,5,0,0.0,0.0,ecs_codedeploy;ecs_service;ecs_exec;ecs_task;ecs_autoscale_role,
71,iac_benchmark/scenarios/terrads_8a18be3138e9,True,4.0,False,21,12,12,9,0,57.14,100.0,aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_route_table_association;aws_route_table_association;aws_route_table_association,,0,1,0,0,1,0.0,0.0,,aws_availability_zones,0,0,0,0,0,100.0,100.0,,,12,0,0,12,0,0.0,0.0,prod_int_vpc_id;prod_int_sub_0_id;prod_ext_sub_3_id;prod_ext_default_sg_id;prod_ext_sub_2_id;prod_int_default_sg_id;prod_int_sub_3_id;prod_ext_sub_1_id;prod_int_sub_2_id;prod_ext_vpc_id;prod_ext_sub_0_id;prod_int_sub_1_id,
72,iac_benchmark/scenarios/terrads_c5f20f79e141,True,4.0,False,17,30,17,0,13,100.0,56.67,,aws_iam_role_policy;aws_iam_role_policy;aws_internet_gateway;aws_route_table_association;aws_route;aws_route_table;aws_subnet;aws_subnet;aws_vpc_endpoint;aws_vpc_endpoint;aws_vpc_endpoint;aws_vpc_endpoint;aws_vpc,3,2,2,1,0,66.67,100.0,aws_caller_identity,,6,6,5,1,1,83.33,83.33,prefix,resource_prefix,1,4,0,1,4,0.0,0.0,lb_dns_name,ecs_cluster_name;webhook_url;efs_file_system_id;alb_dns_name
73,iac_benchmark/scenarios/gh_1d5f4d32,True,4.0,False,9,11,9,0,2,100.0,81.82,,aws_subnet;aws_vpc,0,2,0,0,2,0.0,0.0,,aws_caller_identity;aws_availability_zones,50,21,10,40,11,20.0,47.62,tags;transit_gateway_route_table_propagation_transit_gateway_route_table_id;transit_gateway_auto_accept_shared_attachments;transit_gateway_dns_support;transit_gateway_vpc_attachment_subnet_ids;transit_gateway_vpc_attachment_accepter_transit_gateway_default_route_table_propagation;transit_gateway_vpc_attachment_name;transit_gateway_vpc_attachment_ipv6_support;transit_gateway_route_transit_gateway_route_table_id;transit_gateway_route_table_association_transit_gateway_route_table_id;name;transit_gateway_vpc_attachment_transit_gateway_default_route_table_propagation;transit_gateway_route_table_transit_gateway_id;transit_gateway_peering_attachment_transit_gateway_id;transit_gateway_vpc_attachment_accepter_name;transit_gateway_route_table_propagation_transit_gateway_attachment_id;transit_gateway_route_table_association_transit_gateway_attachment_id;transit_gateway_description;transit_gateway_vpc_attachment_vpc_id;transit_gateway_peering_attachment_accepter_transit_gateway_attachment_id;transit_gateway_default_route_table_association;transit_gateway_vpc_attachment_accepter_transit_gateway_attachment_id;transit_gateway_vpc_attachment_appliance_mode_support;transit_gateway_peering_attachment_peer_region;transit_gateway_name;transit_gateway_amazon_side_asn;transit_gateway_route_table_name;transit_gateway_vpc_attachment_transit_gateway_default_route_table_association;transit_gateway_peering_attachment_name;transit_gateway_vpc_attachment_accepter_transit_gateway_default_route_table_association;transit_gateway_peering_attachment_peer_account_id;transit_gateway_route_blackhole;transit_gateway_peering_attachment_accepter_name;transit_gateway_route_transit_gateway_attachment_id;transit_gateway_vpn_ecmp_support;transit_gateway_default_route_table_propagation;transit_gateway_vpc_attachment_dns_support;transit_gateway_route_destination_cidr_blocks;transit_gateway_peering_attachment_peer_transit_gateway_id;transit_gateway_vpc_attachment_transit_gateway_id,peer_transit_gateway_id;propagation_attachment_ids;peer_role_arn;tgw_amazon_side_asn;destination_cidr_blocks;prefix;vpc_cidr;association_attachment_id;peer_account_id;blackhole;peer_region,31,0,0,31,0,0.0,0.0,transit_gateway_peering_attachment_accepter_transit_gateway_id;transit_gateway_vpc_attachment_vpc_owner_id;transit_gateway_vpc_attachment_accepter_dns_support;transit_gateway_route_table_association_resource_id;transit_gateway_route_table_propagation_resource_id;transit_gateway_arn;transit_gateway_association_default_route_table_id;transit_gateway_route_id;transit_gateway_peering_attachment_accepter_peer_account_id;transit_gateway_vpc_attachment_accepter_appliance_mode_support;transit_gateway_vpc_attachment_accepter_subnet_ids;transit_gateway_propagation_default_route_table_id;transit_gateway_owner_id;transit_gateway_route_table_default_association_route_table;transit_gateway_peering_attachment_accepter_id;transit_gateway_vpc_attachment_accepter_ipv6_support;transit_gateway_peering_attachment_accepter_peer_transit_gateway_id;transit_gateway_route_table_propagation_resource_type;transit_gateway_vpc_attachment_accepter_id;transit_gateway_peering_attachment_id;transit_gateway_route_table_id;transit_gateway_route_table_association_resource_type;transit_gateway_vpc_attachment_id;transit_gateway_id;transit_gateway_route_table_default_propagation_route_table;transit_gateway_route_table_association_id;transit_gateway_vpc_attachment_accepter_vpc_owner_id;transit_gateway_route_table_arn;transit_gateway_vpc_attachment_accepter_vpc_id;transit_gateway_route_table_propagation_id;transit_gateway_vpc_attachment_accepter_transit_gateway_id,
74,iac_benchmark/scenarios/terrads_0bc9721da849,True,4.0,False,15,19,15,0,4,100.0,78.95,,aws_network_acl_association;aws_network_acl_association;aws_network_acl_association;aws_network_acl_association,1,1,1,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,9,0,0,9,0,0.0,0.0,lambda_functions_subnet_id;db_security_group_id;db_subnet_id_2;vpc;bastion_host_subnet_id;lambda_functions_security_group_id;bastion_host_security_group_id;db_availability_zone;db_subnet_id_1,
75,iac_benchmark/scenarios/terrads_5a206a75e8f1,True,4.0,False,23,8,8,15,0,34.78,100.0,aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule,,0,1,0,0,1,0.0,0.0,,aws_availability_zones,0,0,0,0,0,100.0,100.0,,,1,0,0,1,0,0.0,0.0,rds_security_group,
76,iac_benchmark/scenarios/terrads_502f773ea348,True,4.0,False,8,5,5,3,0,62.5,100.0,aws_sqs_queue_redrive_allow_policy;aws_sqs_queue_redrive_policy;aws_sqs_queue_redrive_policy,,4,2,2,2,0,50.0,100.0,aws_region;aws_caller_identity,,40,38,30,10,8,75.0,78.95,tags;redrive_policy;redrive_allow_policy;dlq_tags;source_queue_policy_documents;dlq_name;override_queue_policy_documents;dlq_redrive_allow_policy;override_dlq_queue_policy_documents;source_dlq_queue_policy_documents,dlq_fifo_queue;dlq_fifo_throughput_limit;dlq_policy_override_policy_documents;dlq_name_suffix;dlq_max_message_size;dlq_policy_source_policy_documents;queue_policy_source_policy_documents;queue_policy_override_policy_documents,10,0,0,10,0,0.0,0.0,dead_letter_queue_arn_static;dead_letter_queue_name;queue_id;queue_name;queue_arn_static;dead_letter_queue_id;queue_url;dead_letter_queue_url;queue_arn;dead_letter_queue_arn,
77,iac_benchmark/scenarios/terrads_ddc425a81cf2,True,4.0,False,10,10,6,4,4,60.0,60.0,aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_policy;aws_iam_policy,aws_iam_role_policy;aws_iam_role_policy;random_uuid;aws_sns_topic,6,1,1,5,0,16.67,100.0,aws_iam_role;aws_lambda_function;aws_iam_policy_document;aws_iam_policy_document;aws_lambda_alias,,35,24,21,14,3,60.0,87.5,tags;alarm_enabled;force_deploy;alarms;auto_rollback_enabled;auto_rollback_events;codedeploy_principals;deployment_group_name;interpreter;description;triggers;wait_deployment_completion;alarm_ignore_poll_alarm_failure;codedeploy_role_name,cloudwatch_alarm_names;trigger_configs;codedeploy_service_principals,9,0,0,9,0,0.0,0.0,codedeploy_deployment_group_name;codedeploy_app_name;appspec;appspec_content;codedeploy_deployment_group_id;script;deploy_script;appspec_sha256;codedeploy_iam_role_name,
78,iac_benchmark/scenarios/terrads_765efd6394eb,True,4.0,False,9,9,9,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,44,40,13,31,27,29.55,32.5,lb_ssl_negotiation_policy_load_balancer;app_cookie_stickiness_policy_stack;load_balancer_policy_policy_name;load_balancer_backend_server_policy_load_balancer_name;proxy_protocol_policy_instance_ports;load_balancer_listener_policy_load_balancer_port;elb_attachment_instances;elb_security_groups;lb_ssl_negotiation_policy_attribute;load_balancer_policy_policy_type_name;elb_connection_draining_timeout;proxy_protocol_policy_load_balancer;load_balancer_policy_policy_attribute;load_balancer_backend_server_policy_instance_port;lb_ssl_negotiation_policy_lb_port;load_balancer_backend_server_policy_policy_names;elb_attachment_elb_id;elb_idle_timeout;elb_internal;elb_listener;elb_availability_zones;lb_cookie_stickiness_policy_stack;lb_ssl_negotiation_policy_name;load_balancer_policy_load_balancer_name;elb_access_logs;load_balancer_listener_policy_load_balancer_name;elb_subnets;load_balancer_listener_policy_policy_names;elb_connection_draining;elb_cross_zone_load_balancing;elb_health_check,security_groups;app_cookie_stickiness_lb_port;health_check;ssl_negotiation_policy_name_override;idle_timeout;lb_listener_policy_names;listeners;proxy_protocol_instance_ports;lb_listener_lb_port;lb_cookie_stickiness_cookie_expiration_period;connection_draining_timeout;load_balancer_policy_name_override;lb_cookie_stickiness_lb_port;lb_backend_server_instance_port;cross_zone_load_balancing;ssl_negotiation_lb_port;ssl_negotiation_policy_attributes;connection_draining;app_cookie_stickiness_policy_name_override;subnets;access_logs;app_cookie_stickiness_cookie_name;lb_backend_server_policy_names;load_balancer_policy_type_name;instance_ids;lb_cookie_stickiness_policy_name_override;load_balancer_policy_attributes,35,8,5,30,3,14.29,62.5,elb_source_security_group_id;lb_ssl_negotiation_policy_load_balancer;load_balancer_policy_policy_name;elb_source_security_group;elb_instances;lb_cookie_stickiness_policy_load_balancer;lb_cookie_stickiness_policy_cookie_expiration_period;load_balancer_backend_server_policy_load_balancer_name;lb_ssl_negotiation_policy_id;elb_attachment_id;load_balancer_listener_policy_load_balancer_port;lb_ssl_negotiation_policy_name;load_balancer_policy_load_balancer_name;lb_cookie_stickiness_policy_id;app_cookie_stickiness_policy_cookie_name;load_balancer_backend_server_policy_id;load_balancer_listener_policy_load_balancer_name;elb_id;load_balancer_policy_id;app_cookie_stickiness_policy_id;lb_ssl_negotiation_policy_attribute;app_cookie_stickiness_policy_load_balancer;app_cookie_stickiness_policy_lb_port;load_balancer_policy_policy_type_name;load_balancer_listener_policy_id;proxy_protocol_policy_id;elb_arn;load_balancer_backend_server_policy_instance_port;lb_cookie_stickiness_policy_lb_port;lb_ssl_negotiation_policy_lb_port,attached_instance_ids;ssl_negotiation_policy_name;load_balancer_policy_name
79,iac_benchmark/scenarios/terrads_1fe0c7e96181,True,4.0,False,17,17,16,1,1,94.12,94.12,aws_vpc_endpoint_route_table_association,aws_security_group,3,1,1,2,0,33.33,100.0,aws_subnets;aws_subnets,,19,9,1,18,8,5.26,11.11,max_subnetcount;db_cidr_blocks;reserved_cidr_blocks;app_cidr_blocks;service_name;vpc_endpoints;enable_dns_support;web_cidr_blocks;reserved_subnet_count;availability_zone;security_group_ids;vpc_name;vpc_endpoint_type;web_subnet_count;db_subnet_count;app_subnet_count;enable_dns_hostnames;subnet_ids,name_prefix;db_subnet_cidrs;reserved_subnet_cidrs;app_subnet_cidrs;web_subnet_cidrs;interface_vpc_endpoints;az_count;gateway_vpc_endpoint_service,6,0,0,6,0,0.0,0.0,db_subnet_ids;vpc_id;app-subnet;gateway_endpoint_rt_association_id;web_subnet_ids;app-subnet-availability_zone_names,
80,iac_benchmark/scenarios/terrads_202ad9eccfce,True,5.0,False,26,47,26,0,21,100.0,55.32,,aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule,0,1,0,0,1,0.0,0.0,,aws_availability_zones,9,2,1,8,1,11.11,50.0,vpc_cidr;web_subnet_cidr;reserved_subnet_cidr;database_subnet_cidr;dns_resolvers;ssh_ip_addrs;sandbox_subnet_cidr;gameserver_subnet_cidr,ssh_allowed_cidrs,8,0,0,8,0,0.0,0.0,gameserver_subnet_id;vpc_id;database_subnet_id;internal_dns_zone_id;reserved_subnet_id;ssh_securitygroup_id;sandbox_subnet_id;web_subnet_id,
81,iac_benchmark/scenarios/terrads_967b5442ed58,True,5.0,False,31,13,13,18,0,41.94,100.0,aws_nat_gateway;aws_nat_gateway;aws_route_table;aws_route_table;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_eip;aws_eip;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association,,1,1,1,0,0,100.0,100.0,,,16,2,2,14,0,12.5,100.0,private_app_subnet_az1_cidr;private_route_table_az3_cidr;private_database_subnet_az1_cidr;database_route_table_cidr;public_route_table_cidr;private_app_subnet_az2_cidr;public_subnet_az1_cidr;private_app_subnet_az3_cidr;private_route_table_az2_cidr;private_route_table_az1_cidr;public_subnet_az2_cidr;private_database_subnet_az3_cidr;private_database_subnet_az2_cidr;public_subnet_az3_cidr,,25,0,0,25,0,0.0,0.0,private_database_subnet_az3_id;availability_zone_3;private_app_subnet_az2_id;public_subnet_az3_id;nat-gateway-az3;private_database_subnet_az2_id;private_app_subnet_az3_id;public_subnet_az1_id;availability_zone_2;availability_zone_1;nat-gateway-az1;private_database_subnet_az1_id;eip-for-nat-gateway-az1;private_route_table_az1;public_subnet_az2_id;public_route_table;vpc_id;eip-for-nat-gateway-az2;private_route_table_az2;private_route_table_az3;database_route_table;private_app_subnet_az1_id;internet_gateway;nat-gateway-az2;eip-for-nat-gateway-az3,
82,iac_benchmark/scenarios_greenfield/gh_b3785cbb,True,5.0,False,13,14,13,0,1,100.0,92.86,,random_id,4,2,2,2,0,50.0,100.0,aws_partition;aws_iam_account_alias,,26,14,12,14,2,46.15,85.71,tags;lifecycle_aws_bucket_analytics_expiration;bucket;abort_incomplete_multipart_upload_days;lifecycle_aws_bucket_inventory_expiration;lifecycle_abort_incomplete_upload;versioning_status;additional_lifecycle_rules;schedule_frequency;transition_default_minimum_object_size;control_object_ownership;object_ownership;enable_bucket_force_destroy;inventory_bucket_format,bucket_name;force_destroy,6,4,2,4,2,33.33,50.0,arn;name;bucket_logging_prefix;id,bucket_id;bucket_arn
83,iac_benchmark/scenarios_greenfield/terrads_d4ddfb19fb0e,True,5.0,False,13,18,13,0,5,100.0,72.22,,aws_s3_bucket_acl;aws_kms_key;aws_s3_bucket;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_public_access_block,1,3,1,0,2,100.0,33.33,,aws_caller_identity;aws_iam_policy_document,39,22,11,28,11,28.21,50.0,cors;block_public_access;metric_configuration;object_lock_token;lifecycle_enabled;grant;name;logging_bucket_name;enable_bucket_metrics;block_public_access_ignore_acl;lifecycle_rule;website;object_lock_retention_days;force_destroy_bucket;block_public_access_restrict_bucket;sse_algorithm;enable_intelligent_tiering;acl;object_lock_mode;expected_bucket_owner;block_public_access_acl;owner;versioning;object_expiration_days;object_lock_retention_years;logging_bucket_prefix;cors_rule;block_public_access_policy,bucket_name;versioning_status;log_prefix;grants_json;log_bucket_name;canned_acl;cors_rules;public_access_block_enabled;cloudwatch_metrics;lifecycle_rules;encryption_algorithm,7,0,0,7,0,0.0,0.0,bucket_domain_name;bucket_arn;bucket_hosted_zone_id;bucket_id;bucket_website_endpoint;bucket_website_domain;bucket_region,
84,iac_benchmark/scenarios/terrads_b17fbb76ac06,True,5.0,False,14,23,12,2,11,85.71,52.17,aws_s3_bucket_replication_configuration;aws_s3_bucket_server_side_encryption_configuration,aws_kms_key;aws_kms_key;aws_kms_alias;aws_iam_role_policy_attachment;aws_s3_bucket;aws_s3_bucket;aws_s3_bucket;aws_iam_policy;aws_iam_role;aws_s3_bucket_public_access_block;aws_s3_bucket_versioning,3,5,3,0,2,100.0,60.0,,aws_caller_identity;aws_region,23,20,12,11,8,52.17,60.0,tags;logging;name;lifecycle_rule;object_ownership_type;acl;replication_configuration;versioning;inventory_configuration;cors_rule;policy,custom_policy_json;bucket_name;object_ownership;replication_rules;cors_rules;lifecycle_rules;enable_versioning;inventory_config,3,0,0,3,0,0.0,0.0,arn;id;name,
85,iac_benchmark/scenarios_greenfield/terrads_cb87bf959d7f,True,5.0,False,20,20,19,1,1,95.0,95.0,aws_iam_policy_attachment,aws_iam_role_policy_attachment,8,1,1,7,0,12.5,100.0,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,,1,3,1,0,2,100.0,33.33,,designated_region;remote_state_bucket,0,0,0,0,0,100.0,100.0,,
86,iac_benchmark/scenarios_greenfield/terrads_443eb61a2ecc,True,5.0,False,41,13,13,28,0,31.71,100.0,aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association,,0,0,0,0,0,100.0,100.0,,,2,2,0,2,2,0.0,0.0,subnet_prefix;cidr_block_prefix,subnets;vpc_cidr,1,1,1,0,0,100.0,100.0,,
87,iac_benchmark/scenarios/terrads_73cb6ac4fe1b,True,5.0,False,12,13,11,1,2,91.67,84.62,aws_iam_role_policy_attachment,aws_iam_role_policy;aws_iam_policy,4,6,4,0,2,100.0,66.67,,aws_iam_policy_document;aws_iam_policy_document,26,21,21,5,0,80.77,100.0,tags;rule_copy_action_destination_vault_arn;rule_lifecycle_delete_after;rule_copy_action_lifecycle;rule_lifecycle_cold_storage_after,,6,0,0,6,0,0.0,0.0,plan_role;plan_version;plan_arn;plan_id;vault_id;vault_arn,
88,iac_benchmark/scenarios/terrads_33766381a4b4,True,5.0,False,18,5,4,14,1,22.22,80.0,aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule,aws_vpc,1,0,0,1,0,0.0,0.0,aws_security_group,,31,16,11,20,5,35.48,68.75,new_sg_ingress_rules_with_source_sg_id;enable;new_sg_egress_rules_with_self;new_sg_ingress_rules_with_self;existing_sg_ingress_rules_with_cidr_blocks;existing_sg_egress_rules_with_prefix_list;max_entries;existing_sg_egress_rules_with_source_sg_id;sg_description;new_sg_ingress_rules_with_prefix_list;existing_sg_ingress_rules_with_prefix_list;new_sg_egress_rules_with_cidr_blocks;existing_sg_ingress_rules_with_self;new_sg_egress_rules_with_prefix_list;existing_sg_egress_rules_with_cidr_blocks;new_sg_ingress_rules_with_cidr_blocks;existing_sg_egress_rules_with_self;existing_sg_ingress_rules_with_source_sg_id;new_sg_egress_rules_with_source_sg_id;entry,enabled;egress_rules;prefix_list_entries;ingress_rules;prefix_list_max_entries,4,2,2,2,0,50.0,100.0,security_group_arn;security_group_tags,
